student_email,student_roll,university,department,semester,course_code,course_title,course_type,credits,attendance_10,assignments_10,final_60,total_80,letter_grade,grade_point_4
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,4.7,5.9,41.8,52.4,B-,2.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,5.4,8.1,46.3,59.9,B,3.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,5.9,5.5,45.7,57.1,B,3.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,6.4,6.4,54.7,67.5,A-,3.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,6.0,4.4,51.2,61.6,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,4.1,6.6,50.8,61.5,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,7.6,6.3,60.0,74.0,A+,4.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,7.0,7.2,57.9,72.0,A+,4.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,7.4,7.9,44.9,60.2,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,6.2,8.5,36.4,51.1,C+,2.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,5.4,6.0,57.3,68.8,A,3.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,5.9,8.4,37.7,52.0,B-,2.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,5.6,7.0,57.7,70.3,A,3.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,7.7,7.1,60.0,74.9,A+,4.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,6.9,9.6,53.1,69.6,A,3.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,7.0,6.0,46.7,59.7,B,3.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,5.5,6.7,55.6,67.9,A-,3.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,6.3,7.5,44.3,58.2,B,3.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,7.6,5.8,58.7,72.1,A+,4.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,5.4,7.1,50.5,63.0,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,8.4,6.9,43.2,58.5,B,3.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,6.5,8.1,53.4,68.1,A,3.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,6.2,6.2,41.0,53.4,B-,2.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,6.1,7.2,51.6,64.8,A-,3.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,7.2,6.8,60.0,74.0,A+,4.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,7.8,7.7,55.8,71.3,A,3.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,5.4,7.0,54.3,66.6,A-,3.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,8.4,7.3,54.6,70.3,A,3.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,6.4,4.9,44.7,56.0,B,3.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,5.9,5.4,52.3,63.6,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,8.0,5.7,60.0,73.7,A+,4.00
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,6.7,6.8,54.1,67.5,A-,3.50
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,6.0,6.3,48.9,61.1,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,9.3,7.6,45.9,62.8,B+,3.25
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,7.3,7.1,38.5,52.9,B-,2.75
2103052@student.ruet.ac.bd,2103052,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,7.8,7.5,48.3,63.5,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,9.2,7.3,49.3,65.8,A-,3.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,9.3,4.5,42.4,56.3,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,9.1,5.5,43.1,57.8,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,10.0,6.2,29.7,45.9,C,2.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,9.2,6.8,41.8,57.8,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,10.0,4.9,45.4,60.3,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,8.4,7.1,35.8,51.3,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,10.0,6.7,40.6,57.3,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,10.0,3.4,37.7,51.1,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,7.7,5.1,38.3,51.1,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,9.2,5.2,34.3,48.7,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,7.1,5.0,38.6,50.8,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,9.7,5.2,48.4,63.3,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,10.0,5.4,41.1,56.5,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,10.0,4.8,46.3,61.1,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,8.5,9.3,44.2,62.0,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,9.8,4.6,39.1,53.6,B-,2.75
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,8.6,5.5,35.9,50.0,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,8.4,5.3,38.6,52.3,B-,2.75
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,10.0,6.7,43.1,59.8,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,10.0,6.0,50.6,66.6,A-,3.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,8.2,7.2,43.0,58.5,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,10.0,8.0,41.9,60.0,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,10.0,5.7,45.2,60.8,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,7.5,5.0,53.5,66.0,A-,3.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,9.6,3.9,37.4,50.9,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,10.0,5.5,51.2,66.7,A-,3.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,9.5,6.6,32.2,48.2,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,7.8,5.3,39.6,52.7,B-,2.75
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,9.4,6.1,44.6,60.1,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,7.5,6.5,38.4,52.4,B-,2.75
2103053@student.ruet.ac.bd,2103053,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,9.9,7.1,44.3,61.3,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,7.6,6.9,46.4,60.8,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,8.7,5.4,51.0,65.1,A-,3.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,8.7,6.4,55.4,70.5,A,3.75
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,9.3,6.2,35.4,50.9,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,8.8,3.8,37.1,49.8,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,9.6,6.5,46.4,62.5,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,10.0,6.1,41.8,57.9,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,9.4,5.6,47.4,62.4,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,10.0,6.1,17.0,33.1,F,0.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,9.5,5.7,42.8,58.0,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,8.0,7.1,56.9,72.1,A+,4.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,8.9,6.1,41.9,56.9,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,7.4,6.1,45.3,58.8,B,3.00
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,10.0,3.8,32.4,46.2,C,2.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,9.7,6.4,46.9,63.1,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,10.0,5.3,45.0,60.3,B+,3.25
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,9.5,6.6,34.7,50.8,C+,2.50
2103053@student.ruet.ac.bd,2103053,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,10.0,6.6,46.3,62.9,B+,3.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,7.2,9.0,35.1,51.3,C+,2.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,8.8,8.7,29.9,47.4,C,2.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,8.0,9.1,39.8,56.8,B,3.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,8.8,7.9,38.2,54.9,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,8.6,9.6,34.0,52.2,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,9.5,9.2,49.1,67.8,A-,3.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,9.3,6.6,47.1,63.0,B+,3.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,7.0,10.0,41.0,58.1,B,3.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,8.3,6.6,39.3,54.1,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,7.9,8.7,43.6,60.2,B+,3.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,10.0,7.2,41.5,58.7,B,3.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,8.6,8.6,49.2,66.4,A-,3.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,8.4,7.1,37.8,53.3,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,8.5,10.0,46.9,65.4,A-,3.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,8.5,9.4,44.4,62.3,B+,3.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,9.3,8.1,26.1,43.5,D,2.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,9.4,10.0,33.0,52.5,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,9.4,7.9,30.4,47.7,C,2.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,8.6,8.9,39.5,57.0,B,3.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,8.3,9.8,31.9,50.0,C+,2.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,9.4,7.4,29.8,46.7,C,2.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,8.9,9.4,34.5,52.9,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,8.5,9.2,32.9,50.6,C+,2.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,9.3,9.7,38.0,57.0,B,3.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,8.6,5.8,45.7,60.1,B+,3.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,9.0,7.5,34.7,51.2,C+,2.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,8.0,9.0,40.2,57.1,B,3.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,9.3,8.5,29.8,47.6,C,2.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,7.5,7.7,38.5,53.6,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,9.9,8.7,35.3,53.9,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,10.0,9.7,35.7,55.3,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,9.8,9.1,50.1,69.0,A,3.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,8.0,7.5,28.2,43.7,D,2.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,9.1,7.6,40.0,56.7,B,3.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,6.6,8.4,46.2,61.2,B+,3.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,8.1,10.0,37.8,55.9,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,10.0,8.0,33.5,51.5,C+,2.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,8.4,8.3,38.7,55.4,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,6.7,7.8,36.1,50.6,C+,2.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,7.9,7.0,36.8,51.7,C+,2.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-1,3108,Sessional/Lab 3-1 (08),lab,1.5,8.4,9.8,24.7,42.9,D,2.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-2,3201,Theory Course 3-2 (01),theory,3.0,9.7,8.2,49.1,67.0,A-,3.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-2,3203,Theory Course 3-2 (03),theory,3.0,8.7,6.8,40.2,55.7,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-2,3205,Theory Course 3-2 (05),theory,3.0,9.0,10.0,39.2,58.2,B,3.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-2,3207,Theory Course 3-2 (07),theory,3.0,7.6,8.7,37.7,54.0,B-,2.75
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-2,3209,Theory Course 3-2 (09),theory,3.0,7.1,9.5,43.7,60.3,B+,3.25
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-2,3202,Sessional/Lab 3-2 (02),lab,1.5,9.9,9.2,29.9,49.0,C+,2.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-2,3204,Sessional/Lab 3-2 (04),lab,1.5,8.6,8.8,42.3,59.6,B,3.00
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-2,3206,Sessional/Lab 3-2 (06),lab,1.5,8.5,6.5,35.3,50.3,C+,2.50
2103054@student.ruet.ac.bd,2103054,RUET,CSE,3-2,3208,Sessional/Lab 3-2 (08),lab,1.5,8.4,9.0,38.1,55.6,B-,2.75
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-1,1101,Theory Course 1-1 (01),theory,3.0,6.3,6.6,47.5,60.4,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-1,1103,Theory Course 1-1 (03),theory,3.0,6.1,9.3,54.1,69.5,A,3.75
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-1,1105,Theory Course 1-1 (05),theory,3.0,8.2,9.2,58.3,75.7,A+,4.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-1,1107,Theory Course 1-1 (07),theory,3.0,8.6,8.5,45.8,62.9,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-1,1109,Theory Course 1-1 (09),theory,3.0,6.4,8.6,45.2,60.2,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-1,1102,Sessional/Lab 1-1 (02),lab,1.5,9.8,7.1,47.6,64.5,A-,3.50
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-1,1104,Sessional/Lab 1-1 (04),lab,1.5,7.7,9.7,34.1,51.5,C+,2.50
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-1,1106,Sessional/Lab 1-1 (06),lab,1.5,9.6,9.4,39.8,58.7,B,3.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-2,1201,Theory Course 1-2 (01),theory,3.0,6.7,8.9,45.6,61.2,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-2,1203,Theory Course 1-2 (03),theory,3.0,8.8,9.0,46.6,64.4,A-,3.50
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-2,1205,Theory Course 1-2 (05),theory,3.0,6.6,7.1,47.9,61.6,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-2,1207,Theory Course 1-2 (07),theory,3.0,5.9,9.9,60.0,75.8,A+,4.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-2,1209,Theory Course 1-2 (09),theory,3.0,7.4,9.3,43.0,59.7,B,3.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-2,1202,Sessional/Lab 1-2 (02),lab,1.5,8.1,9.6,51.8,69.5,A,3.75
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-2,1204,Sessional/Lab 1-2 (04),lab,1.5,7.6,7.5,60.0,75.0,A+,4.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,1-2,1206,Sessional/Lab 1-2 (06),lab,1.5,7.7,8.0,36.1,51.8,C+,2.50
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-1,2101,Theory Course 2-1 (01),theory,3.0,9.1,6.1,52.5,67.6,A-,3.50
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-1,2103,Theory Course 2-1 (03),theory,3.0,7.1,8.6,30.1,45.8,C,2.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-1,2105,Theory Course 2-1 (05),theory,3.0,5.8,9.4,40.2,55.4,B-,2.75
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-1,2107,Theory Course 2-1 (07),theory,3.0,7.6,8.9,44.9,61.4,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-1,2109,Theory Course 2-1 (09),theory,3.0,9.3,7.3,57.7,74.3,A+,4.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-1,2102,Sessional/Lab 2-1 (02),lab,1.5,8.4,8.7,44.8,62.0,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-1,2104,Sessional/Lab 2-1 (04),lab,1.5,9.2,8.6,59.7,77.5,A+,4.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-1,2106,Sessional/Lab 2-1 (06),lab,1.5,9.1,9.5,50.1,68.7,A,3.75
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-2,2201,Theory Course 2-2 (01),theory,3.0,7.2,7.0,48.2,62.5,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-2,2203,Theory Course 2-2 (03),theory,3.0,7.2,7.7,52.6,67.5,A-,3.50
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-2,2205,Theory Course 2-2 (05),theory,3.0,8.5,8.9,59.0,76.5,A+,4.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-2,2207,Theory Course 2-2 (07),theory,3.0,6.7,7.5,51.5,65.7,A-,3.50
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-2,2209,Theory Course 2-2 (09),theory,3.0,9.5,8.1,53.8,71.4,A,3.75
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-2,2202,Sessional/Lab 2-2 (02),lab,1.5,9.0,8.3,39.1,56.4,B,3.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-2,2204,Sessional/Lab 2-2 (04),lab,1.5,8.8,8.7,55.1,72.6,A+,4.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,2-2,2206,Sessional/Lab 2-2 (06),lab,1.5,6.5,10.0,39.7,56.2,B,3.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,3-1,3101,Theory Course 3-1 (01),theory,3.0,8.5,10.0,52.1,70.6,A,3.75
2103055@student.ruet.ac.bd,2103055,RUET,CSE,3-1,3103,Theory Course 3-1 (03),theory,3.0,4.9,7.7,49.7,62.3,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,3-1,3105,Theory Course 3-1 (05),theory,3.0,9.0,8.3,42.0,59.3,B,3.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,3-1,3107,Theory Course 3-1 (07),theory,3.0,8.4,7.6,45.3,61.2,B+,3.25
2103055@student.ruet.ac.bd,2103055,RUET,CSE,3-1,3109,Theory Course 3-1 (09),theory,3.0,9.1,9.1,46.4,64.7,A-,3.50
2103055@student.ruet.ac.bd,2103055,RUET,CSE,3-1,3102,Sessional/Lab 3-1 (02),lab,1.5,9.6,8.5,39.6,57.8,B,3.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,3-1,3104,Sessional/Lab 3-1 (04),lab,1.5,7.2,8.8,20.6,36.5,F,0.00
2103055@student.ruet.ac.bd,2103055,RUET,CSE,3-1,3106,Sessional/Lab 3-1 (06),lab,1.5,9.2,8.5,44.8,62.5,B+,3.25
